node_key,Alcol
165677,0
154104,1
154105,0
154106,1
154107,0
154108,0
154109,1
154110,1
154111,1
155310,0
155311,0
155312,0
155313,0
155314,0
155315,0
155316,1
155317,0
155318,0
155319,0
155320,1
175058,1
155321,1
155322,1
155323,1
165678,0
175028,2
164516,0
164769,0
165161,2
215324,0
145225,0
215175,0
145226,0
145227,0
145228,0
215174,0
215173,0
145229,0
215172,0
145230,0
145231,0
145232,0
215171,0
145233,0
215170,0
145234,0
145235,0
215169,0
145236,0
145237,0
145238,0
215168,0
214067,0
145239,0
214068,2
145137,0
145240,0
145389,2
145241,0
214106,0
145388,3
145387,3
145385,2
215167,0
145242,0
145243,0
215166,0
215165,0
145244,0
214107,0
145245,0
145246,0
145142,0
215164,0
145247,0
145143,3
215163,0
145248,0
145249,0
175063,2
145250,0
215162,0
175065,0
145251,0
145252,0
214108,0
145253,0
118447,0
145254,0
118448,2
145255,0
145384,1
145383,2
145382,0
145381,1
145380,1
145379,0
175067,0
145378,0
145377,0
145376,1
145375,0
175068,0
145374,0
145373,0
145372,0
145333,0
145332,0
145331,0
145330,0
175070,0
145329,0
145328,0
145327,0
145326,0
145325,0
145324,0
145323,0
215562,0
146295,0
146296,0
215471,0
145147,2
145322,0
145321,0
145320,0
145319,0
145318,0
145317,0
145316,4
145315,0
145312,1
145311,1
145310,1
145309,0
49556,0
49557,0
145308,1
145307,1
145306,0
145305,0
145304,0
145303,1
145302,0
145301,0
145300,0
49558,0
145299,0
145298,1
145297,0
145296,1
145295,0
145294,0
145293,0
145292,0
145291,0
145290,0
145289,1
145288,1
93170,0
145287,1
145286,0
145285,0
93171,0
145284,0
145283,0
145282,0
145281,0
145280,0
145279,0
145278,0
145277,0
145276,0
145275,0
145274,0
145273,0
145272,0
145271,0
145270,0
145269,0
145268,0
108910,0
145267,0
145266,0
145264,0
145263,0
145215,0
145262,0
145259,0
145258,0
145257,0
145256,0
108953,0
108954,0
108955,0
119277,0
119278,0
215161,0
140144,0
140145,0
215160,0
215159,0
215158,0
215157,0
108094,0
215156,0
215155,0
211354,0
215154,0
215153,0
211353,2
215151,0
211352,0
211351,0
49611,0
215150,0
211349,0
211348,0
211347,0
211346,0
211345,0
211344,0
211343,0
211342,0
211341,0
211338,0
211337,0
211336,0
211335,0
148086,0
148087,0
93172,0
148289,0
148388,0
215149,0
138073,4
213784,0
93173,0
215148,0
213783,0
213780,0
138323,9
155967,0
156422,0
145224,0
145265,0
145313,0
145314,3
145386,2
214551,0
145415,0
145416,0
145417,0
164511,0
165697,1
164755,0
49619,0
152561,0
155428,0
124548,0
154128,0
124549,0
175445,0
124550,0
175446,0
215424,0
213456,0
213453,0
213452,0
213451,0
213449,2
213448,2
215147,0
174699,1
11528,0
162550,0
11532,0
162632,0
215146,0
11539,0
215145,0
215144,0
109322,0
215143,0
215142,0
113449,1
180308,0
11554,2
11555,0
215141,0
11559,3
11560,2
184671,0
11564,0
182903,0
183262,0
215401,2
215400,1
215399,0
113450,0
215398,2
213773,0
113451,0
213766,0
113452,0
215397,0
213761,0
213749,0
213744,0
213723,0
213713,0
113453,0
180757,0
113454,0
178317,0
113455,0
68471,8
113456,0
178351,4
113457,0
180449,0
180450,0
180451,1
113458,0
180496,2
74012,0
213708,0
215140,0
215389,0
215378,0
188570,0
188571,0
188572,0
215139,0
215377,0
215376,0
215375,0
215374,0
215138,0
215137,0
215136,0
112223,1
76885,2
76886,2
215135,0
215134,0
215133,0
113391,0
215132,0
215131,0
109626,0
215130,0
215129,0
109627,0
215128,0
109628,0
215127,0
109629,0
215126,0
189116,0
189117,0
189118,0
189119,0
189120,0
189121,0
189122,0
188980,0
188981,0
109501,0
188982,0
188983,0
110664,0
188985,0
213407,1
215125,0
213404,0
110665,0
213403,0
188146,0
188147,0
79364,0
189165,0
189166,0
110666,0
215124,0
215371,0
215123,0
93147,0
215122,0
215121,0
215120,0
215119,0
215352,0
215351,0
215350,0
215349,0
215348,0
215347,0
215338,0
215337,0
215336,0
215335,0
215334,0
215333,0
215117,0
215114,0
215113,0
215112,0
215111,0
215110,0
215109,0
215108,0
215107,0
215106,0
215105,0
162422,0
215104,0
215103,0
215102,0
215101,0
215100,0
214979,0
214978,0
215099,0
118754,0
215098,0
215091,0
215090,0
215089,0
215088,0
215087,0
215086,0
215085,0
215084,0
214977,0
214976,0
214969,0
214968,0
214966,0
214965,1
214964,0
214944,0
214943,0
214942,0
215083,0
214928,1
85022,0
213848,0
87703,0
119087,0
213672,0
211339,0
211340,0
119118,0
107209,0
107210,0
215326,0
215396,0
214906,0
214905,0
215325,0
145223,1
215323,0
93145,0
215051,0
215050,0
215049,0
215048,0
215047,0
215046,0
213554,0
215045,0
215044,0
215043,0
215321,0
215320,0
215319,0
215318,0
215317,0
215316,0
215315,0
215314,0
215311,0
215310,0
215309,2
215308,2
213825,0
215042,0
215041,0
213706,0
215037,0
213698,3
213674,0
215036,0
215035,0
215307,0
215306,1
215305,0
215304,1
211360,0
211359,0
211358,1
211357,0
211356,0
211355,0
215300,1
215299,0
215275,1
215274,0
215273,0
215272,0
215271,1
215270,0
215034,0
211362,0
215033,0
215028,0
215027,0
215026,0
215267,0
215266,0
215265,0
215264,0
211361,1
215263,0
215262,0
215261,0
215260,0
94139,0
215258,1
95319,0
215014,0
215013,0
146129,0
146130,0
146131,2
146132,0
146133,2
146134,4
146135,6
146136,5
145140,0
146137,4
145141,0
146138,5
146139,1
145260,0
145261,0
214994,0
214993,0
214992,0
214986,0
145409,0
214985,0
215242,0
215239,0
146111,1
214983,0
215322,0
188984,0
74002,1
74003,1
146163,0
146164,0
146165,0
146166,0
146167,0
146168,0
146169,0
146170,0
146171,0
146172,0
146173,0
146174,0
146177,2
146193,1
147138,0
147139,0
147140,0
147141,0
147142,0
147143,0
147144,0
147145,0
145148,2
73872,1
145149,3
145150,2
145151,1
145152,2
145153,0
145154,0
145155,0
145156,0
145157,0
145158,0
145159,0
145160,0
49577,0
145161,0
49576,0
145162,0
145163,0
49573,0
145164,0
145165,2
49572,0
145166,1
49569,0
145167,0
145168,0
145169,0
49565,0
145170,0
49563,0
145171,0
145172,0
145173,0
145174,0
145175,0
145176,0
145177,0
49598,0
145178,0
145179,0
145180,1
145181,0
145182,0
145183,0
145184,0
145185,0
215494,1
145186,0
93158,0
145187,0
145188,0
146194,2
146195,1
146196,1
146205,0
146235,0
146236,0
146237,3
146238,3
146239,3
93159,0
146253,1
93160,0
146254,0
146255,2
146256,2
146257,2
93157,0
146258,2
145456,1
145455,0
93161,0
145454,0
145453,0
93162,0
145452,0
145451,0
145450,0
145449,0
145448,0
145447,0
145446,0
145445,0
145444,0
145443,0
145442,0
145441,0
145440,0
145439,0
145438,0
145437,0
145436,0
92651,0
145435,0
145434,0
92652,0
145433,0
92653,0
145432,0
92654,0
145431,0
145430,0
145429,5
145428,9
145427,4
145426,0
145425,0
145424,0
92655,0
145423,0
145421,0
145420,1
145419,0
145418,0
145414,2
92656,0
145413,0
145412,0
92657,0
145411,0
94000,0
145410,0
145408,0
92658,0
145407,0
145406,0
145405,2
92659,0
145404,3
145403,2
145402,0
145401,11
93163,0
145400,2
145399,0
85017,0
145398,12
145396,6
145395,3
145394,11
145393,9
145392,1
109502,0
93164,0
109380,0
110650,0
110651,0
147387,0
147386,0
118824,0
147385,0
147384,0
147383,0
147371,0
118825,0
147370,0
147368,0
147364,0
147363,0
147362,0
147361,0
147360,0
147359,0
93152,0
147358,0
147357,0
147356,0
93165,0
145390,1
93166,0
145189,0
145190,0
93151,0
145191,0
145192,0
145193,0
145194,0
116704,1
145195,0
145196,0
145197,0
145198,0
145199,0
215199,0
215198,0
215197,0
215196,0
215195,0
215194,0
215193,0
145200,0
145201,0
184673,0
145202,0
160246,0
145203,0
160247,0
160248,0
145204,0
185314,0
184674,0
185315,0
145205,0
162594,0
162595,0
145206,0
145207,0
162596,0
145208,0
180291,0
145209,0
145210,0
182931,1
145211,0
145212,0
182932,0
145213,0
182933,0
118729,0
182934,0
145214,0
182935,0
182936,1
215183,0
185316,0
145216,0
182937,0
160254,0
160255,0
145217,0
182938,0
145218,0
182939,0
182940,0
145219,0
184675,1
145220,0
182941,0
184676,0
160262,0
145221,0
184677,0
215176,0
184678,1
145222,0
184679,0
184680,0
182942,0
184681,0
182943,0
182944,0
182945,0
162597,0
182969,1
162692,0
162691,0
162690,0
162687,0
162686,0
162685,0
182958,1
162684,0
162683,1
182959,0
107011,0
107010,1
162193,0
162192,0
162191,0
184682,0
184683,0
184684,0
184685,0
162190,0
162189,0
162392,0
162391,0
162390,0
184686,0
162389,0
162188,0
162187,0
162186,0
162185,0
182966,3
162598,0
162599,0
162600,0
162601,0
162602,0
161820,0
162184,0
182971,1
182972,0
182973,0
182974,0
182975,0
182976,0
182977,0
182978,2
182979,3
182980,2
182981,2
182982,2
182967,10
182983,5
174716,5
174715,1
182984,5
182985,0
182986,0
182987,4
182988,4
11495,0
184687,0
182989,6
184688,0
174714,1
174713,2
174712,1
184689,0
184690,0
184691,0
184692,0
184693,0
107905,0
107892,0
107891,0
161657,0
161656,0
161655,0
180290,0
184738,0
180289,0
180288,0
161654,2
180287,0
180286,0
180285,0
180284,0
161653,2
116802,0
116801,0
116800,5
116799,4
116798,0
116797,0
116796,0
116795,0
116794,0
116793,0
116792,0
160539,2
160540,1
160541,1
160542,4
160543,3
160544,4
160545,3
160546,6
161652,0
161650,2
160547,2
174711,1
174710,1
174709,0
174708,0
174707,1
174705,0
174704,0
174703,0
174702,0
160548,1
160549,0
160550,0
160551,1
160552,2
160553,1
160554,0
160555,0
160556,0
160557,0
160558,0
160559,0
160560,0
174701,0
160562,0
174700,0
160564,0
160565,1
160566,0
160567,3
160568,4
184667,0
184668,0
174698,12
174697,0
174696,0
60379,3
174695,0
11505,0
116791,0
116790,0
104346,0
116789,0
116788,0
174694,0
184241,0
174693,0
174692,0
174691,5
160570,6
174690,6
174689,6
174688,3
174687,4
174686,0
174685,0
174684,3
182946,0
182947,5
182948,2
182949,3
182950,3
174683,2
174682,3
174681,3
184242,0
180283,0
174680,3
174679,14
184243,0
184244,0
174678,6
182951,3
174677,15
183247,12
183248,12
161635,0
161678,0
161679,0
160537,3
108132,6
108109,0
108108,0
160536,2
160535,4
160534,0
108107,0
160359,0
108106,0
108104,0
108103,0
184245,0
108102,0
184246,0
184248,0
184249,0
108101,0
184250,2
108100,0
108099,0
108098,0
182963,3
108235,0
108097,0
108096,0
180426,0
180427,0
180428,0
108095,0
180429,0
180430,0
180431,0
183249,3
184230,1
184231,0
108093,0
184252,0
108092,0
184232,0
184253,1
184254,0
182968,0
184233,0
108091,0
184234,0
184235,0
184236,0
184237,0
108090,0
180432,0
180433,6
108089,0
108088,0
108086,0
108085,0
108074,0
162886,0
107064,0
160538,3
182595,0
182596,0
109136,7
109135,5
109134,6
182597,0
182598,0
182599,0
182600,0
182601,0
109122,0
184255,0
182602,0
109121,0
109120,0
109119,0
109118,0
109117,0
109116,0
109115,0
182603,0
109114,0
109113,0
109112,0
109111,0
109110,0
109109,0
109108,0
109107,0
109106,0
109105,0
109104,0
109103,0
109102,0
109101,0
109100,0
109099,0
109098,0
109097,0
182604,0
182605,0
109090,0
109089,0
108067,0
108066,0
108065,0
182606,0
182607,0
182608,1
182609,0
182610,2
182611,2
184669,0
184256,0
182612,2
182613,2
184670,0
184672,0
161810,3
183250,3
161811,0
160033,1
160032,2
116720,0
116719,0
116718,0
182614,1
182615,1
182616,0
162414,1
162415,0
162416,0
162417,0
162418,0
162419,0
162420,0
162421,0
162423,0
184257,0
182769,0
182770,0
102542,13
182771,0
182772,0
182773,0
116717,0
116716,0
11626,0
184258,0
182776,0
182777,0
184259,0
116715,1
116714,0
116713,0
162424,0
162425,3
116712,0
116711,0
116707,1
116706,1
183251,0
116705,0
184263,0
116703,1
116702,1
116701,1
116700,0
180434,4
116699,5
180435,0
116698,1
116697,1
116696,1
184238,0
184239,0
102240,0
116695,0
116694,0
108974,0
102232,2
116693,0
116692,0
116691,0
116690,0
68624,0
116689,0
116688,0
162183,0
185302,0
116687,1
182875,0
182876,0
182877,0
182878,0
116686,1
182879,0
182880,1
182881,1
182882,1
182883,1
182884,1
182885,0
182886,0
182887,0
182888,0
184666,0
185303,0
182889,0
182890,0
182891,0
182892,0
182893,0
182894,0
182895,1
182896,0
116685,0
182897,0
182898,0
182899,1
182900,0
182901,1
182902,0
182904,0
182905,0
182906,1
182907,1
182908,0
182909,0
182910,2
182911,2
182912,0
182913,0
182914,0
182915,2
184665,0
182916,1
182917,1
182918,1
108057,0
108051,0
184664,0
184663,0
184662,0
184661,0
68317,3
116684,0
106998,0
106997,0
106996,0
106995,0
106994,0
106993,0
106992,0
106991,0
116683,1
116682,1
116681,0
116680,0
116679,0
116678,1
116677,0
116676,0
116675,2
116674,2
116673,2
116672,2
116671,1
116670,0
116669,0
107018,0
180318,0
180317,1
184695,3
184660,0
184697,3
184698,3
184700,1
184702,1
184659,0
184658,0
184240,0
180316,1
180315,1
116668,0
180314,1
180313,1
183252,0
68653,0
116667,0
162614,0
162615,0
162616,0
162617,0
162618,0
162619,0
162620,0
162621,0
162622,0
162623,0
162624,0
162625,0
162626,0
184703,1
184705,4
184707,0
162627,0
184657,0
184708,0
184709,0
184710,0
185304,0
184711,0
184712,0
184713,0
184714,0
184715,0
162628,0
162629,0
162630,0
161715,0
161716,0
180312,3
180311,3
108973,1
116666,0
182964,0
116665,0
160005,2
116664,0
116663,0
116662,0
185305,0
184716,0
162631,0
116660,0
68654,0
185317,0
162547,0
162643,0
162644,0
162645,0
162646,0
162647,0
162648,0
162649,0
162650,0
162549,0
180310,1
162653,0
162553,0
162554,0
182952,0
162555,0
162556,0
116659,0
162557,0
162558,0
68569,0
182919,0
182920,0
182921,2
182922,3
162654,0
162655,0
162656,0
184717,0
184718,0
184719,0
162657,0
108972,0
184720,0
184721,0
184722,0
180309,0
180307,0
184723,0
184724,0
184725,0
184726,0
184727,0
184728,0
184729,0
184730,1
116658,1
116657,0
116656,0
116655,0
116654,0
162562,0
162563,0
162564,0
162565,0
162566,0
162567,0
162568,0
162569,0
162570,0
162571,0
162572,0
162573,0
182965,0
183253,0
185306,0
185318,0
108971,0
183254,0
102246,0
108965,0
183255,0
108964,0
108962,0
108961,1
108960,0
109052,0
109051,0
109050,0
107992,1
107991,0
107990,0
107989,0
108959,1
102448,3
116787,0
116786,0
116785,0
116784,0
116783,0
116782,0
108911,0
108909,0
108908,0
11493,0
108907,0
108906,0
108905,0
108904,0
116781,0
108903,0
108902,0
108901,0
108900,0
108899,0
108898,0
116780,0
116779,0
108897,0
108896,0
108895,0
116778,0
107848,0
107847,0
116777,0
116776,0
107846,0
107845,0
116775,0
107844,0
107843,0
107842,0
107841,0
116774,0
104553,0
107840,0
107839,0
104552,0
104551,0
104550,0
104549,0
104548,0
104547,0
104546,0
104545,0
104544,1
104543,0
104542,0
104541,1
104540,0
104539,0
104538,0
104537,0
104534,1
104533,2
104532,3
104531,0
104530,1
104529,0
104528,1
104527,0
104524,0
104523,0
104522,1
104520,0
116773,0
11500,0
180436,0
116772,0
182970,1
180437,0
116771,2
116770,0
116769,0
116768,0
116767,0
116766,0
183256,0
60413,0
69193,0
108958,0
69194,0
68588,0
108957,0
68543,0
108956,1
68542,0
161818,0
68541,0
68540,0
68539,0
68538,0
68532,0
183257,0
185319,0
68476,0
68475,0
68474,0
162574,0
68473,8
68472,6
68470,2
185308,0
68469,2
183258,5
68468,0
185309,0
68467,0
183259,1
68465,0
183260,0
67392,1
183261,1
67371,0
67370,0
67369,0
183263,0
67368,0
180438,0
67367,0
180439,0
67366,0
180440,0
67364,0
162575,0
60352,3
185320,0
183264,0
60353,1
60354,1
185321,1
60355,0
162576,0
60356,3
185322,0
60357,3
60358,3
60359,1
162470,0
60360,1
162471,0
60361,0
162472,0
60362,1
162473,0
60363,0
162474,0
60364,0
162475,0
60365,0
162476,0
60366,0
162477,0
60367,6
162478,0
60368,6
182953,5
60369,6
60370,1
180424,7
68464,0
185323,0
60371,2
68460,0
180425,0
68459,0
161819,0
68458,3
162579,0
68457,2
185310,0
68456,1
180306,0
68455,2
68454,2
180282,0
60372,1
60373,1
60374,3
183265,0
60375,3
68421,2
68420,3
180281,0
68419,4
183266,0
68418,4
68417,3
68416,5
68415,3
182768,0
68414,2
68413,2
183267,1
68412,0
183268,0
68411,0
183269,0
68410,7
183270,2
68409,8
183271,3
68408,9
68407,13
183272,2
68406,6
183273,4
68405,5
183274,0
68404,5
68403,6
180305,0
68402,4
180302,5
68401,1
162580,0
68400,1
183275,0
60376,3
183276,5
60377,2
162581,0
60378,1
180280,0
60380,2
60381,0
180301,0
60382,0
182954,4
183277,5
60383,0
180300,0
60384,0
60385,0
60386,0
60387,0
162582,0
60388,1
183278,2
60389,1
180299,0
60390,0
162583,0
60391,0
60392,0
60393,0
162584,0
60394,0
60395,0
60396,0
184749,0
60397,0
162585,0
60398,2
162586,0
60399,1
60400,1
162587,0
60401,0
182955,2
60402,0
162588,0
60403,0
60404,0
60405,1
60408,0
184748,0
60409,2
184747,0
60410,0
60412,0
184746,0
184745,0
68391,0
68387,0
182990,11
68386,0
182991,2
68385,0
182992,13
68381,0
182993,10
68380,0
180298,0
68379,1
68378,0
182994,9
68377,1
162589,0
68376,1
68373,1
180297,0
68372,1
182995,5
68371,3
68370,3
68369,0
184744,0
68368,0
182996,1
68367,0
180296,0
68366,1
68365,1
180295,0
68364,0
68363,0
182923,3
182997,4
182998,0
68362,0
183280,1
68331,1
183282,0
182924,2
182925,0
183283,0
183284,0
182999,3
183000,4
182617,0
182618,0
182619,0
92667,0
182620,0
104518,0
104517,0
68330,1
104516,1
68329,1
104513,0
68325,1
104512,0
68324,0
104511,3
68323,1
104510,0
68322,0
104509,0
68321,1
68320,1
104508,0
68319,2
182621,0
68318,3
104507,0
68316,2
182622,0
68315,3
182623,0
68314,3
182624,0
68313,1
182625,0
68312,0
182626,0
68310,0
182627,2
68309,1
182628,1
68308,0
182629,1
182630,0
185311,0
74149,0
182631,1
74148,0
182632,0
74147,0
182633,0
69209,7
182634,1
183001,1
74146,0
185312,0
74145,0
182926,0
74144,0
183002,3
74143,0
183003,7
74142,0
182927,2
74141,0
102679,0
102678,0
74134,0
182928,1
183004,5
182929,0
74133,0
182930,1
74132,0
102672,0
74131,0
180294,0
183285,0
183286,5
74130,0
74129,0
184742,0
74128,0
74127,0
74126,0
182635,1
74125,0
182636,2
74124,0
74123,0
104473,0
74122,0
104472,0
74121,0
104471,0
74120,0
104470,1
74119,0
104469,2
74118,0
182637,2
74117,1
67365,0
74116,0
182638,0
74115,0
184741,0
74114,0
74113,1
180293,0
74112,1
183287,6
74111,1
74110,3
182956,3
74109,2
74108,3
74107,0
180292,2
74106,0
116808,0
74105,0
183290,0
74104,0
183291,0
88465,0
183292,0
183293,0
185313,0
116807,0
116806,0
184740,0
88464,0
184739,0
68286,0
116805,0
68285,0
162590,0
68284,2
162591,0
68283,0
116804,0
116803,0
74102,0
74103,0
60414,0
60415,0
49612,0
60416,0
60417,0
60418,0
162094,0
162545,0
11193,0
49625,0
161756,0
73961,0
49571,0
73960,1
73959,0
73958,0
73957,0
73956,0
73955,0
73954,0
73953,0
73952,0
73951,0
73950,0
72292,0
11194,0
72293,0
72294,0
72295,0
72296,0
72297,0
49610,0
72298,3
72299,3
72300,3
72301,0
72302,0
72303,3
72304,1
72305,3
72306,0
49609,0
72307,0
72308,0
72309,0
72312,0
72313,0
72314,0
72315,0
72316,0
72317,0
72318,0
72319,1
72320,1
72321,3
72322,1
49574,0
72323,0
72324,0
72325,0
72326,0
72327,0
72328,0
162544,0
72329,0
72330,0
72331,0
72332,0
72333,0
72334,0
72335,0
72336,0
72350,0
72351,0
72352,3
72353,0
72354,0
49559,0
49575,0
72355,0
72356,0
72357,0
72358,0
162543,0
162542,0
72409,0
72410,0
72411,0
162541,0
73935,0
162540,0
73934,0
11195,0
72451,0
160481,0
72452,0
72453,0
162539,0
26017,1
162538,0
72498,0
72502,0
49578,0
72503,0
49593,0
72504,0
72505,0
72506,0
72507,0
72508,0
72509,0
72510,0
72511,0
72512,1
72513,1
72514,2
72515,2
72516,1
57329,0
72517,0
72518,3
162537,0
72519,3
72520,0
72521,5
72522,5
72523,4
72524,4
72525,2
72526,2
72527,3
72528,0
49579,0
72529,0
72530,0
72531,0
72532,5
72533,3
72550,0
162536,0
72551,0
72552,0
162535,0
72553,0
72554,0
57330,0
49560,0
57331,0
88397,0
57332,0
57333,0
57334,1
72583,0
72584,0
74208,0
162534,0
74196,0
49592,0
74192,0
74191,0
74190,0
74189,0
73651,0
73652,0
73653,0
73654,0
73655,0
73656,0
73657,0
73659,0
73660,0
73661,0
73662,0
73663,0
162533,0
73664,0
73665,0
73666,0
73667,0
73668,0
73669,0
73670,0
49601,1
73671,0
73672,0
73673,0
73674,0
73675,0
73676,0
73677,0
49581,0
73678,0
73679,0
73680,1
73681,0
73682,0
73683,0
73684,0
73685,0
49594,0
57335,1
57336,1
57337,1
57338,1
73686,0
57339,0
57340,0
73687,0
73688,0
73689,0
57341,0
73690,0
57342,0
162532,0
57343,0
57344,0
57345,0
57346,0
57347,0
57348,0
57349,0
57351,0
57352,0
73691,0
49582,0
160472,0
73692,0
73693,0
73694,0
73695,1
72645,0
57353,0
72646,0
72647,0
72648,0
72649,0
72650,0
11196,0
72651,0
72652,0
72653,0
72654,1
72655,0
57354,0
57355,0
72656,0
73881,0
73880,0
73878,0
73877,0
73876,0
49583,0
73875,0
57356,0
72657,0
72658,0
72659,0
160471,0
72660,0
57357,0
57358,0
57359,0
49600,0
72661,0
72662,1
49602,1
72686,0
72687,0
72688,0
57360,0
57361,0
72689,0
73696,2
74359,1
49603,0
74358,1
49561,0
74357,0
74356,0
73697,3
73698,2
73699,2
73700,1
73701,3
73702,1
74355,0
74354,0
74353,0
74352,0
74351,0
74350,0
74349,0
74348,0
73703,1
73704,0
73705,4
73706,0
73707,0
73708,1
73709,0
73710,4
73711,2
73712,2
73713,0
73714,1
73715,0
73716,0
74177,0
74176,0
74175,0
74174,0
74173,0
74172,0
73717,0
49599,0
73720,0
73721,0
73722,0
73723,0
74171,0
74170,0
74169,0
74168,0
74167,0
74166,0
73724,0
73725,0
73726,0
73727,0
73728,0
73729,0
73730,0
73731,0
73732,0
73733,0
73734,0
73735,0
73736,0
73737,0
73738,0
73739,0
73740,0
73741,0
73743,0
73744,0
73745,0
73746,0
73747,0
73748,0
73749,0
73750,0
73751,0
73752,0
73753,0
73754,0
73755,0
73756,0
72723,3
72724,4
72725,2
72726,2
72727,2
72728,1
72729,0
72730,2
72731,0
72732,2
72733,1
72734,1
72735,1
49604,0
72736,2
72737,0
49605,0
72738,1
72739,0
73773,0
73774,0
73775,0
49606,0
73776,0
73777,0
73778,0
73779,0
73780,0
73781,0
73782,0
73783,0
73784,0
73785,0
73786,1
162531,0
73787,2
162530,0
73789,0
73790,0
73791,0
73792,0
73794,1
73795,1
73796,1
73797,1
162529,0
72690,1
72691,3
162528,0
72692,1
72693,3
72694,2
72695,3
72696,3
49586,0
72697,0
72698,0
72699,0
72700,5
72701,4
72702,0
72703,3
72704,0
72705,0
72706,0
72707,0
72708,2
49562,0
72709,0
72710,2
175431,0
72711,0
72715,0
72716,0
72717,0
162527,0
72718,0
72719,0
162526,0
72720,0
72721,0
72722,0
73798,1
49587,0
73800,0
88369,0
73801,0
88360,0
162525,0
74019,0
74018,0
49607,0
74017,0
74016,0
74015,0
74014,0
74013,0
74011,0
74010,2
74009,2
60419,0
60420,0
60421,0
60422,0
60423,0
60424,0
74005,1
74004,0
74001,0
74000,1
73999,2
73998,0
73997,0
73996,0
73995,0
73994,0
73993,0
73992,0
60425,0
73991,0
73990,0
73989,1
60426,0
60427,0
60428,0
73982,1
73981,1
73980,1
73979,1
73978,1
73977,1
73976,1
73975,1
73974,1
60429,0
49597,0
60430,0
49588,0
60297,0
60298,0
60299,0
60300,0
60303,0
60304,0
60305,0
60306,0
60307,0
60308,0
60309,0
60310,0
60311,0
60312,0
60313,0
60314,0
60315,1
60316,0
60317,0
60318,0
49595,0
60319,0
60320,1
60321,0
162524,0
60322,0
60323,0
49589,0
60324,0
49624,0
60325,0
60326,0
60327,0
60328,0
60329,0
60330,0
60331,0
60332,0
60333,0
60334,0
60335,0
60336,0
60337,0
162141,0
68665,0
161941,0
68664,1
68663,1
68662,1
68661,1
68660,1
68659,0
162523,0
68658,0
68657,0
68656,0
68655,0
68652,0
60338,0
60339,0
60340,0
60341,0
60342,0
60343,0
60344,0
68630,1
68629,1
68628,0
68627,0
68626,0
68625,0
68623,0
49590,0
60345,0
60346,0
60347,0
60348,0
60349,6
60350,3
60351,1
68601,0
68600,0
68599,0
31749,0
31750,0
89433,0
67393,0
49608,0
160502,0
160501,0
49614,0
49613,0
49564,0
49566,0
162484,0
162485,0
49623,0
49596,0
49567,0
162520,0
162521,0
162522,0
49618,0
49568,1
49570,0
49617,0
49591,0
57965,1
66500,0
66706,0
66705,0
66704,0
66703,0
66702,0
66701,0
66700,0
66699,0
66698,0
58257,0
58256,0
47799,0
58255,1
58254,0
58253,4
74230,0
80440,0
74229,0
29424,0
66697,0
21656,0
66696,0
66695,0
47768,0
74228,0
66694,0
48536,0
66693,0
66692,0
66691,0
66690,0
18720,0
74206,0
74205,0
74204,0
58096,0
80446,0
48537,0
66491,0
66689,0
74180,0
81815,0
48538,0
66490,0
66489,0
66688,0
66687,0
66686,0
66685,0
66684,0
66682,0
66681,0
66680,0
66679,1
66678,1
65513,2
65512,0
65511,0
65509,0
47812,0
66498,0
66497,2
66496,1
65505,1
66495,0
29423,0
66494,0
66493,0
66492,0
29408,0
65514,1
65515,0
65518,2
65519,2
65520,2
65521,1
65522,3
58977,1
58976,0
47801,2
58975,0
58974,0
58973,0
58972,0
65523,3
66619,0
66818,3
66817,0
66816,0
66815,0
66814,0
66813,0
66812,1
66811,0
48539,0
66810,0
48540,0
66809,0
66460,0
66488,0
66808,0
160622,0
48541,0
66385,1
48542,0
66384,0
66383,0
66382,1
66381,1
47810,0
66380,0
66379,0
66378,0
66377,0
160623,0
66376,2
66375,2
66374,1
66373,1
47776,1
66372,0
66487,0
160625,0
48543,0
66807,0
66486,0
66485,0
80441,0
48544,0
66447,0
66484,0
57362,2
48545,0
57363,3
160626,0
57364,4
80447,0
66483,0
160627,0
66482,0
66448,0
66449,0
66450,3
66451,3
66452,1
66481,0
66480,0
160628,0
66806,0
160629,0
66805,0
66804,0
160630,0
66479,0
81813,1
74165,0
66478,0
66477,0
66803,0
80794,2
66802,0
66801,0
66800,0
66799,0
66798,0
66797,0
66796,0
66795,0
65769,0
65768,2
66707,0
74270,0
57964,1
47802,0
57963,1
20680,0
163178,0
48546,0
80452,0
163161,2
80448,0
66461,0
66462,1
66463,1
57962,0
163177,1
48547,0
29420,0
83930,0
48549,0
57961,0
83929,0
83928,0
83927,0
83926,0
18078,3
162142,0
163176,1
163175,0
163174,0
29415,0
80793,0
47777,1
29416,0
48550,0
163191,0
162144,2
80792,0
47803,1
163173,2
160631,0
29417,0
66476,0
29418,0
163163,2
47804,0
163172,0
160632,0
160633,0
163156,2
48551,0
47809,0
57938,1
64800,0
64799,0
29410,0
64789,0
47778,2
102288,1
57913,2
57914,2
57915,9
57916,7
57952,0
48553,0
29419,0
80450,0
66464,1
47780,0
66465,1
66466,0
66467,0
29411,0
66839,0
66838,0
66837,0
66836,0
57937,6
66835,0
66834,0
66833,0
66832,0
66831,0
66830,0
66829,0
66475,0
47781,0
29412,0
66677,1
80451,0
66676,0
29413,0
163197,2
163196,1
163195,2
163194,4
29429,10
65746,0
66675,0
66468,0
65547,3
80791,0
65546,3
65545,2
66474,0
80449,0
