"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명","고가도로","지하철네트워크","교량","터널","육교","횡단보도","공원,녹지","건물내"
"LINK","","0","","LINESTRING(126.97454916415533 37.56589393354856,126.97454916415533 37.56589393354856,126.97441979130433 37.56588703999864)","74145","1000","5754","5755","11.4550","1114000000","중구","1114016700","정동","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(127.00866165409403 37.56451751961414,127.00912165698058 37.564604449127906)","70185","1111","8138","8132","41.7700","1114000000","중구","1114014600","광희동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97389561392716 37.55407232821703,126.97369434473515 37.55421646121922)","70204","1111","177899","177915","23.9210","1114000000","중구","1114011800","남대문로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98123886733947 37.55895058840442,126.9811928329963 37.55910391276468)","71387","1111","6396","6416","17.4970","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01251369811831 37.55368778839801,127.0116534149339 37.55401602201358)","71395","1111","8935","125904","84.2950","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98428451646916 37.5595963992447,126.98424427846685 37.55955520029884)","71397","1111","6388","6390","5.7920","1114000000","중구","1114012300","회현동3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01369521517942 37.5639029839767,127.01366252478437 37.5640226746395)","71398","1111","10014","8637","13.5950","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98123289228492 37.559849980709096,126.98124159635127 37.55953187609695,126.98129052335157 37.5593076076805,126.9811928329963 37.55910391276468)","71410","1111","6418","6416","84.7770","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99881497690109 37.56245128799641,126.99874310524478 37.56244213312795)","71423","1111","20728","20735","6.4310","1114000000","중구","1114013300","충무로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02164130361203 37.566927914918395,127.02146885350253 37.56711102876249)","70233","1111","9510","165128","25.4000","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99860355184379 37.568042115426934,126.99906644072199 37.568055851169454)","70822","1111","7284","7286","40.9220","1114000000","중구","1114015200","주교동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01558718540649 37.55660988072951,127.01542334509986 37.55668084678479)","70826","1111","8966","10323","16.4810","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97274757789481 37.56101318983643,126.97308100642087 37.5611528667662)","70837","1011","5775","5776","33.2900","1114000000","중구","1114016800","순화동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98375323126398 37.563701953000766,126.98450069585834 37.563772997947616)","69627","1111","6327","10043","66.5080","1114000000","중구","1114012600","명동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97939856639648 37.56587308875078,126.98067362463804 37.565896189659725)","73765","1111","5960","10035","112.6780","1114000000","중구","1114010400","을지로1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00784788021468 37.562968241165585,127.00772140668568 37.56317879436153)","73349","1111","8276","8278","25.9030","1114000000","중구","1114014600","광희동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99141737365362 37.56730266633351,126.99083086474242 37.56727744841549)","72092","1111","6764","6765","51.8910","1114000000","중구","1114015600","입정동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01811024727517 37.56485510126294,127.01805561466198 37.56482078167556,127.01792336525281 37.56481622476607)","72102","1011","113194","9146","17.8440","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97348437581027 37.5651719138266,126.97357987102232 37.56498855740211,126.97383296600641 37.56470941307142,126.97382151662295 37.56456523311879)","72166","1111","5697","5698","76.2720","1114000000","중구","1114016700","정동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97600916048209 37.560718706167805,126.97608966820242 37.56067752892457,126.97623054304978 37.56064780645454,126.97636852780468 37.56066614240884,126.97715756656507 37.56095004651025)","72168","1111","9660","9659","110.1960","1114000000","중구","1114011700","남대문로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02304631479089 37.56871956734439,127.02291412969664 37.568948445951634)","72230","1111","9433","9436","27.9580","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00929993990138 37.56489164578407,127.00930569467313 37.56493055034635,127.00926833483742 37.56504955686102)","72567","1111","8129","8122","17.9620","1114000000","중구","1114014900","을지로7가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96946545736843 37.55523498533001,126.96947699775095 37.55513200428209)","72109","1011","5683","5682","11.4750","1114000000","중구","1114012000","봉래동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01173063279464 37.56431128682352,127.01171769411366 37.564302133986104,127.01170043962087 37.56427124053459)","72630","1011","10186","8110","5.2820","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96481739380285 37.55490185437786,126.96480588040812 37.55493389042423)","72708","1011","14615","14614","3.6980","1114000000","중구","1114017400","만리동2가","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(126.99136988341958 37.567598977853216,126.99136987549862 37.56766763373099,126.99135549934101 37.56767449826703,126.99123187146587 37.567672200620784)","72250","1011","6665","6662","20.0260","1114000000","중구","1114015600","입정동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96868826556255 37.56461661950782,126.96895272344909 37.56470823056343)","73145","1111","15429","5642","25.4810","1114000000","중구","1114016800","순화동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97294344073845 37.556000203858574,126.97291466136369 37.55609173860909)","73159","1000","5873","5874","10.4730","1114000000","중구","1114012000","봉래동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97849139036711 37.56126382588586,126.97905770173736 37.56136920015321)","73224","1111","6048","6047","51.3840","1114000000","중구","1114011600","남대문로3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00369243931151 37.56734182555801,127.00351993644472 37.56735785053295)","73297","1111","7730","73965","15.3430","1114000000","중구","1114015100","을지로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02095042828196 37.56809262673872,127.0209673661746 37.567857179444594)","73302","1111","10233","9468","26.1750","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00573891906988 37.56000013693531,127.00583666224304 37.560009286272845,127.00607814271243 37.55999783142708)","73738","1111","72074","72075","30.0690","1114000000","중구","1114014300","장충동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9802458720158 37.558092226644774,126.98004574151038 37.5581389345164)","73897","1011","10069","6161","18.4270","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01507778160833 37.55367604613874,127.01511803480903 37.55372410021993,127.01513530656081 37.55384539034351)","73950","1111","8949","8951","19.9590","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02050709077152 37.56165534300053,127.02045536364392 37.56172858498362)","72133","1111","9265","9266","9.3260","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99660549110268 37.5656769291276,126.9965192046873 37.56646189236833)","61945","1111","6986","6987","87.4550","1114000000","중구","1114015000","을지로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00692045608677 37.560034401575905,127.00720796821027 37.560389106859134)","62397","1111","7864","10138","46.8530","1114000000","중구","1114014300","장충동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00923757654314 37.560424437754705,127.00903634286364 37.560440473052275)","62527","1111","10149","8199","17.8690","1114000000","중구","1114014300","장충동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99922750582611 37.563929682450365,126.99922175463452 37.5640578401318,126.99923612914164 37.5640738599404,126.99929937777055 37.56406699474064)","60248","1111","7361","7360","22.0580","1114000000","중구","1114015400","오장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00954917178663 37.55791732553785,127.00964982665477 37.55823084637422)","60819","1111","8345","8347","35.9160","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98542315191241 37.558508969763196,126.98588878893065 37.55886832597346)","68921","1111","10107","6607","57.3010","1114000000","중구","1114012900","남산동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0017729389794 37.55130721735546,127.00160334789308 37.55135985609937)","69536","1011","122350","7615","16.0840","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00318929370128 37.56710612168953,127.00335030508062 37.56729606517473,127.00351993644472 37.56735785053295)","68986","1000","7728","73965","41.9120","1114000000","중구","1114015100","을지로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00764440896336 37.55522271593523,127.00771340701941 37.55529823307284,127.00780252884961 37.55538748004529)","69538","1111","8406","8408","23.0190","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.020424673136 37.56514536689934,127.02019179701159 37.565133964306014)","68963","1111","9194","9195","20.6130","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00302047652889 37.552018926570916,127.00225731038373 37.55222033473461)","68966","1011","7985","9764","71.0450","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00562972760565 37.56066610503925,127.005577969877 37.56051506438252)","67818","1111","71667","10152","17.3760","1114000000","중구","1114014300","장충동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00923819951429 37.5538277402915,127.0088990191786 37.553958212815246)","67839","1111","8389","8390","33.2860","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9740043414332 37.56102583351769,126.97388832024373 37.56102418447724,126.97382852583644 37.560965375227504)","68406","1111","5772","5766","18.6500","1114000000","중구","1114011700","남대문로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01198767129472 37.56120311189749,127.01181232109838 37.56129238230961,127.01175195223051 37.56130840805612)","69018","1011","10176","10177","24.0130","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99840107002946 37.55895326198615,126.99836082169209 37.55904480273989)","69022","1111","7215","7216","10.7640","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99656397519647 37.56194204570845,126.99624199558774 37.56186422582754)","67864","1111","7095","7096","29.7300","1114000000","중구","1114013200","충무로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00026535278627 37.568184012191765,127.00015034910052 37.56819545503959,127.00004397064288 37.56817714689458,126.99999796916217 37.56822978307122,126.9999749684033 37.56823893718479,126.99998071856935 37.568330478347185)","67883","1111","7305","72555","39.4150","1114000000","중구","1114015200","주교동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02037571751632 37.564847866422966,127.02024634721879 37.564859331331014,127.0201831091077 37.56490053570443,127.02008823398924 37.5648959748249,127.02005659893089 37.56485707518789,127.02001919621917 37.56475180913991)","68444","1011","9181","9190","44.4020","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98075970380165 37.555381543580154,126.9802767009307 37.555646933824825)","67325","1111","10090","10091","51.8560","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99808458786853 37.56846090896309,126.99811334963846 37.56803524302354)","67330","1111","10330","6898","47.3120","1114000000","중구","1114015200","주교동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00769564254348 37.550271466992996,127.00770428789966 37.550486588811864,127.00779630414932 37.5508229975463,127.00787105847016 37.55100607544902)","69032","1111","8460","8461","83.4670","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98580977435756 37.56623281004353,126.98650970817035 37.566243769264645)","67336","1111","15411","212645","61.8490","1114000000","중구","1114010500","을지로2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01035775047826 37.56361341338533,127.0104986186821 37.563593948430736)","67899","1011","8310","8311","12.6320","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00300237553722 37.56040612891666,127.00294778204442 37.561106421071386)","67913","1111","10128","10131","77.8740","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99902050579901 37.5643210196555,127.00032573089847 37.56441485302203)","67407","1111","7363","7364","115.7850","1114000000","중구","1114013500","예관동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98143034579084 37.557707945326435,126.98144760868311 37.55764844617901)","67926","1111","6349","6350","6.7780","1114000000","중구","1114012100","회현동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00666049957991 37.547693025774905,127.00660301205689 37.54767700924431,127.00653270104704 37.547667132913844)","68494","1011","8024","8026","11.6910","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(126.99028075211493 37.563729610613706,126.99013700905783 37.56370671338498)","68503","1011","9722","122039","12.9520","1114000000","중구","1114016100","저동2가","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(126.96951448506077 37.55837143303798,126.96983932880615 37.55836922793298)","67988","1011","15230","15238","28.7030","1114000000","중구","1114012000","봉래동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97359292734473 37.55650611683978,126.97396662288769 37.55655314390954,126.97425693767805 37.55662415210277,126.97507466401262 37.5569332504301)","67425","1000","9629","5856","140.2480","1114000000","중구","1114011800","남대문로5가","0","0","0","0","0","0","1","0"
"LINK","","0","","LINESTRING(126.99563418070744 37.55816479254224,126.99586415428789 37.55821972561281)","67445","1011","7192","7196","21.2150","1114000000","중구","1114013800","필동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02192736112497 37.561991501898895,127.02193887262227 37.562032693326074,127.02203949797921 37.56205098283635,127.02206250965584 37.562094460635116,127.02193890886011 37.562156274014676,127.02194467402057 37.562208909164546)","62419","1011","9575","9534","37.8000","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02342523271197 37.56681314795628,127.02346230532453 37.565847381043206)","60682","1111","164567","9474","107.2390","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98016118613604 37.56898884836668,126.97947976994394 37.569032213938414,126.97913474662897 37.56906190433707,126.97872072323813 37.569080138667076,126.97866897030012 37.56908241785622,126.97834119720201 37.56911210905096,126.97804505127425 37.5691383724284)","61242","1000","211540","211580","187.7290","1114000000","중구","1114010100","무교동","0","0","0","0","0","1","0","0"
"LINK","","0","","LINESTRING(126.9761234118438 37.55851026646445,126.97610040165176 37.55854916686609)","61244","1111","6136","6137","4.7720","1114000000","중구","1114011200","남창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99821120072922 37.56466657827373,126.99821407852767 37.56454757473329,126.99818533116309 37.56445832160534)","61246","1111","6945","9832","23.4370","1114000000","중구","1114013500","예관동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97612094682799 37.55722639893656,126.9762057971153 37.55710286441342,126.9762087052516 37.55699759246546,126.97620013366961 37.55683281633319,126.9762375550712 37.55667262652795,126.97637271637564 37.55650559070501,126.97653088207014 37.55631338542742,126.97658266992524 37.556171506622846,126.97661432161748 37.556073105946595,126.97663877955442 37.55597124189121)","61247","1011","6085","6209","150.4390","1114000000","중구","1114011800","남대문로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98581399617986 37.56671111326219,126.98580832903383 37.56627400340628,126.98580977435756 37.56623281004353)","61176","1111","6485","15411","53.0900","1114000000","중구","1114010500","을지로2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00216098585476 37.55119964971568,127.00212074427596 37.55122024726631)","61835","1011","7613","7614","4.2270","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9865784846964 37.56020948638463,126.98657273019576 37.56023694811613)","61839","1011","10117","10115","3.0900","1114000000","중구","1114012900","남산동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99272941777012 37.55665416788501,126.99267766460648 37.556930554675496)","62575","1111","6877","122691","31.0150","1114000000","중구","1114014200","예장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00662001172618 37.56384409089433,127.00631811242295 37.56346421131875,127.00624047435518 37.563278844441925,127.00619446186629 37.56310949557047,127.00619157390032 37.56295158707804,127.00623756014562 37.56280740719628,127.00630547834238 37.56270515253399)","61743","1111","9913","71977","137.6840","1114000000","중구","1114014700","쌍림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02383494554576 37.564618937833,127.02315361226607 37.564719768754415,127.02256715369576 37.56482973176694)","62439","1111","9479","165144","114.4580","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00525550836862 37.55362201660873,127.00525839062001 37.55373186614634,127.00526990037234 37.55389664012825,127.00533027328875 37.55400191000991,127.00535614634808 37.55403165978854)","62519","1111","73890","73886","47.3710","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00584214413722 37.556581063699824,127.00587089473531 37.5566336985458,127.00591401736229 37.55667031293053)","62522","1111","73943","73944","11.9410","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00759783354728 37.56726080744056,127.00785087220818 37.56758118499568,127.00791412954868 37.56763610547513)","60628","1011","73988","73987","50.2710","1114000000","중구","1114014800","을지로6가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99737756071396 37.561880276232046,126.9976420451532 37.56193749509821)","60647","1111","7093","7094","24.2150","1114000000","중구","1114013200","충무로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00442524504622 37.56168455297642,127.00449711735759 37.56170514704503)","60734","1111","7758","7765","6.7490","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00153164350533 37.55816143052497,127.00153164135051 37.55805615800759,127.00146552092815 37.55794173219532,127.00137927885716 37.557882231374634,127.00127578914612 37.55784561600892)","60803","1111","7552","7536","45.7530","1114000000","중구","1114014400","장충동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01088823961402 37.564073360333985,127.01119295940737 37.563917711751515)","61410","1111","8098","74031","31.9880","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99741785569326 37.56051631217565,126.99764927328319 37.56038971489704,126.99775851720688 37.56033021518664)","61417","1011","9813","9812","36.5040","1114000000","중구","1114013900","필동3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96939913612646 37.559252488260846,126.96939969005238 37.55929837269044,126.96943130296226 37.559321266203824,126.97019826442181 37.55938313902274)","60566","1111","15242","215457","76.9810","1114000000","중구","1114017200","의주로2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9955835212988 37.56412870454202,126.9959400132204 37.564133294400655)","61363","1011","9841","6950","31.5000","1114000000","중구","1114013400","인현동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00773779010588 37.55480505236383,127.00776653137957 37.55476156832559,127.00774064858825 37.554649431844325)","61433","1011","8398","8399","18.1080","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99536004258881 37.56596361091188,126.99529735035429 37.56595379639752,126.99519959850117 37.56597896629262)","62003","1011","6991","6996","14.7220","1114000000","중구","1114015000","을지로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00767848368682 37.551125091986435,127.00798717314257 37.55163468209713,127.00835517004293 37.55222967583001,127.00863404183107 37.55263930356567,127.00872891245818 37.552744569204265,127.00890427789115 37.55292077330721,127.00903364144493 37.55301001634496,127.00920900089586 37.55312671808027,127.00935848736432 37.55322053625756,127.00947959139418 37.55327847281824)","62007","1111","8463","8371","292.0710","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9951309644999 37.56697424237089,126.99517694974604 37.56721453985526,126.99517694959846 37.5672168283847,126.99521719993697 37.56722369561051)","61201","1111","7046","9875","30.8690","1114000000","중구","1114015700","산림동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99528005713803 37.566638066118735,126.99552155924947 37.566649518175105)","65174","1111","7039","7001","21.3740","1114000000","중구","1114015000","을지로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0109011222981 37.56369918437061,127.01090111362802 37.563639682570205,127.01092985679003 37.56359848635774)","65234","1011","8305","8306","11.8340","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02146163862962 37.56200531866389,127.02187853075907 37.56213568843632,127.02194467402057 37.562208909164546)","65305","1111","9537","9534","49.5830","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99998361170618 37.56622736937641,127.00002386194701 37.56621363819613,127.00028548856284 37.56623194609204)","65329","1111","7421","122276","27.0720","1114000000","중구","1114015100","을지로5가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98534290448413 37.55725942078044,126.98530806583243 37.55725404428068,126.98520745998125 37.55721512665285)","67179","1011","121644","6636","13.0190","1114000000","중구","1114012900","남산동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97728524502483 37.557041257469244,126.97728815302932 37.55693140842657)","65378","1111","6072","6074","12.1950","1114000000","중구","1114011200","남창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01757517051703 37.56343629314852,127.01808110879021 37.56324626868301)","65252","1011","9324","9319","49.4260","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99601209310826 37.56025995746734,126.99615870812883 37.560243942603385)","65873","1011","9819","7237","13.0750","1114000000","중구","1114013800","필동2가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97728536068739 37.55666021667548,126.97728815302932 37.55693140842657)","65402","1111","9647","6074","30.1000","1114000000","중구","1114011200","남창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97781678519773 37.55796134886972,126.97756386034493 37.55779881523355)","66623","1111","6092","6078","28.7200","1114000000","중구","1114011200","남창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99905493719027 37.56830758927593,126.99903193125695 37.56870579312622)","67188","1111","7307","10329","44.2430","1114000000","중구","1114015200","주교동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00957282287504 37.56302532718273,127.00952392927684 37.56286513395999)","67202","1111","8261","8262","18.2970","1114000000","중구","1114014300","장충동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.01845936321827 37.56990125442029,127.01864042862758 37.56962202550192)","67221","1111","158282","9083","34.8760","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00495774761909 37.55016514719528,127.00464444464585 37.550272721128685,127.00454671892204 37.55033909247665,127.00452085368123 37.550412326621476,127.00456972633467 37.550538194217516,127.00460997377942 37.55062973408942,127.00464160032799 37.55075789085896)","66655","1111","7893","7923","89.8260","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0122934329961 37.568974059170365,127.0121698008445 37.56896262933574)","66665","1011","8606","8607","10.9960","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","1"
"LINK","","0","","LINESTRING(126.99915276697068 37.56310809935,126.99877903083738 37.563073768110755)","66093","1111","7527","9825","33.2390","1114000000","중구","1114013500","예관동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.97651677455397 37.56002077679913,126.97653405767747 37.55991093068906,126.9765226892677 37.55949441554715)","78033","1111","9653","6143","58.5260","1114000000","중구","1114011200","남창동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99288442862202 37.55915502140138,126.99264870329444 37.55911610190583)","65493","1011","6844","6846","21.2710","1114000000","중구","1114014200","예장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.0067515601028 37.552233894496894,127.00696679868739 37.55225493979794,127.00715365677458 37.55243114583714,127.00721402387857 37.552460893121726,127.00737213292375 37.55258446425421,127.00744112281154 37.552605056742756,127.00772462679153 37.55259890578037)","64899","1111","7944","8483","102.1790","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.98946518674778 37.55887695746352,126.98928697545695 37.55872132120374,126.9891777410493 37.55868469471787,126.98861979139488 37.558838869864395)","64906","1111","10110","6634","86.0300","1114000000","중구","1114014200","예장동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99753408814574 37.566489380284985,126.99777559543051 37.56632232240962)","73582","1111","7015","7016","28.2670","1114000000","중구","1114015000","을지로4가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.96737081940964 37.566259427324255,126.9674570400907 37.566328107013426)","72456","1111","74182","119593","10.7760","1114000000","중구","1114017000","충정로1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.99836082169209 37.55904480273989,126.99826307596497 37.55923932661217,126.99819120170797 37.55946817878326,126.99799283513329 37.55977712745148,126.99768235951461 37.55979314149148,126.99760761490228 37.55981144825924)","73065","1111","7216","9810","122.3430","1114000000","중구","1114013900","필동3가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00541782711679 37.5525886861826,127.00580301563454 37.55267105514426,127.00578577201595 37.55271453815716)","73644","1011","7987","7988","40.3040","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.02288104200473 37.5665208950209,127.0226567946282 37.566536957976474)","71935","1011","164578","164579","19.8920","1114000000","중구","1114016500","황학동","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(126.9843424203813 37.56451217245361,126.9843625632195 37.564425210964494)","71965","1111","6266","10042","9.8140","1114000000","중구","1114012600","명동1가","0","0","0","0","0","0","0","0"
"LINK","","0","","LINESTRING(127.00959703001182 37.55002874293927,127.00943320852298 37.55017979952242,127.0093872204036 37.55019811147589,127.00928373257629 37.55012259796758,127.0092894776815 37.55009284654658,127.00945042516732 37.5499440789268)","72492","1111","8529","8530","64.2320","1114000000","중구","1114016200","신당동","0","0","0","0","0","0","0","0"
